fisher1,fisher10,fisher11,fisher12,fisher13,fisher14,fisher15,fisher16,fisher17,fisher18,fisher19,fisher2,fisher20,fisher3,fisher4,fisher5,fisher6,fisher7,fisher8,fisher9,total_catch_kg,total_biomass_kg,biomass_inside_MPA_kg,biomass_outside_MPA_kg
0.0,0.0,32.14928742714835,21.86999999999989,44.96080932000001,0.0,28.568484725332155,154.27224683999953,18.053280000000086,0.0,84.74152607999963,28.16751347999991,19.33482116444236,40.00188080235989,0.0,20.753175240000132,4.195893960000035,21.86999999999989,0.0,0.0,518.9389190392819,53862.24411638106,4880.471687625738,48981.77242875532
55.74801995999985,47.930956200000026,0.0,27.906930491087678,43.739999999999895,0.0,16.394915159999982,36.663891839999906,32.57419535999986,0.0,21.86999999999989,56.21803158882142,0.0,21.86999999999989,0.0,21.86999999999989,21.870000000000005,30.87834372000009,50.5347724799999,0.0,486.0700567999083,53623.36558044359,4989.582662469668,48633.78291797392
13.591010468821196,17.416218239999978,0.0,17.263124999999945,8.89056000000005,0.0,21.86999999999989,0.0,0.0,7.196880802359999,23.900556191681744,10.934999999999945,37.22503556236006,60.55834751999987,54.45775475999983,0.0,0.0,21.870000000000005,21.86999999999989,15.60998627999993,332.65447482522234,53514.68842064387,4981.417355154901,48533.27106548897
21.870000000000005,0.0,16.429703039999993,0.0,21.863374199999953,0.0,0.0,19.636405559999957,16.419957215421164,59.22696671999995,0.0,50.820870959999866,22.52668319999998,0.0,10.934999999999945,0.0,38.688347519999866,27.906930491087792,27.109374839999987,16.533719999999903,349.96733374650836,53383.72559221775,4974.552633926628,48409.17295829112
74.86464851999972,0.0,0.0,23.29876685606041,0.0,78.41141819999996,27.495867960000055,3.644559359999903,0.0,39.69466560000001,0.0,38.38215132000005,28.66477248000001,36.43805287656346,0.0,45.17922095999995,10.93500000000006,0.0,10.93500000000006,0.0,417.94412413262364,53189.604325210385,4953.149965837689,48236.4543593727
0.0,6.029209079999987,56.42841140614246,10.934999999999945,22.20210323999993,0.0,21.870000000000005,36.243313919999764,47.692000211087816,0.0,25.736137764442333,0.0,16.533720000000017,0.0,29.246725080000033,0.0,0.0,45.531995399999914,61.512418736060454,19.636405559999957,399.5974403977326,53042.98518311263,4936.323570593297,48106.66161251933
38.51559171556437,21.870000000000005,32.80500000000001,0.0,0.0,105.30249918212314,0.0,0.0,29.244567239999924,66.08385323999983,39.10251347999986,41.50640555999985,86.11172855999973,4.431124439999962,0.0,38.83420908000005,32.32645523999997,0.0,0.0,21.86999999999989,558.0039477376865,52721.516587907885,4930.149509653451,47791.367078254436
98.90840663999973,0.0,0.0,0.0,0.0,16.394915159999982,0.0,48.16569198882098,22.409807171087778,54.67499999999973,0.0,21.86999999999989,21.870000000000005,37.22777819999999,32.804999999999836,0.0,54.67499999999984,43.898776691087846,0.0,73.24586294050278,526.1462387914984,52415.01101302571,4919.971015846448,47495.039997179265
0.0,10.935000000000002,56.383278845332256,0.0,0.0,18.38689631999989,10.934999999999945,0.0,30.275242042360105,24.664798980143246,0.0,0.0,43.52712875999987,39.867549251087894,10.868985000000066,0.0,95.37492095999983,0.0,63.015638039999885,38.54772420488166,442.78216240380465,52207.91614165913,4829.306817612789,47378.60932404634
25.07473907999986,0.0,0.0,118.92542795999952,0.0,21.870000000000005,0.0,24.526010468820914,21.86999999999989,142.33543765764205,40.4275438799998,25.269356159999916,0.0,10.934999999999945,52.33164084000009,12.64126500000009,0.0,0.0,57.57982636424208,0.0,553.7862474107042,51906.942511048124,4824.15641297884,47082.786098069286
